trip_id,start_time,end_time,headway_secs,exact_times
TR13_TRIP_1,05:00:00,23:00:00,600,
B_055115O000_1,05:15:00,18:30:00,1800,0.0
B_055115O000_0,05:15:00,18:30:00,1800,0.0
B_051115O000_1,05:00:00,19:00:00,1800,0.0
B_051115O000_0,05:00:00,19:00:00,1800,0.0
B_050115N000_1,24:00:00,29:00:00,900,0.0
B_050115N000_0,24:00:00,29:00:00,900,0.0
B_08300L3000_1,07:00:00,23:00:00,300,0.0
B_08300L3000_0,07:00:00,23:00:00,300,0.0
B_08200L3000_1,06:00:00,23:00:00,300,0.0
B_08200L3000_0,06:00:00,23:00:00,300,0.0
B_08100L3000_1,05:00:00,23:00:00,300,0.0
B_08100L3000_0,05:00:00,23:00:00,300,0.0
B_053SEL1004_1,07:00:00,24:00:00,300,0.0
B_053SEL1004_0,07:00:00,24:00:00,300,0.0
B_052SEL1004_1,06:00:00,24:00:00,300,0.0
B_052SEL1004_0,06:00:00,24:00:00,300,0.0
B_051SEL1004_1,05:00:00,24:00:00,300,0.0
B_051SEL1004_0,05:00:00,24:00:00,300,0.0
B_053SEL1003_1,07:00:00,24:00:00,300,0.0
B_053SEL1003_0,07:00:00,24:00:00,300,0.0
B_052SEL1003_1,06:00:00,24:00:00,300,0.0
B_052SEL1003_0,06:00:00,24:00:00,300,0.0
B_051SEL1003_1,05:00:00,24:00:00,300,0.0
B_051SEL1003_0,05:00:00,24:00:00,300,0.0
B_053SEL1002_1,07:00:00,24:00:00,300,0.0
B_053SEL1002_0,07:00:00,24:00:00,300,0.0
B_052SEL1002_1,06:00:00,24:00:00,300,0.0
B_052SEL1002_0,06:00:00,24:00:00,300,0.0
B_051SEL1002_1,05:00:00,24:00:00,300,0.0
B_051SEL1002_0,05:00:00,24:00:00,300,0.0
B_053SEL1001_1,07:00:00,24:00:00,300,0.0
B_053SEL1001_0,07:00:00,24:00:00,300,0.0
B_052SEL1001_1,06:00:00,24:00:00,300,0.0
B_052SEL1001_0,06:00:00,24:00:00,300,0.0
B_051SEL1001_1,05:00:00,24:00:00,300,0.0
B_051SEL1001_0,05:00:00,24:00:00,300,0.0
B_02300L9000_1,07:00:00,24:00:00,180,0.0
B_02300L9000_0,07:00:00,24:00:00,180,0.0
B_02200L9000_1,06:00:00,24:00:00,180,0.0
B_02200L9000_0,06:00:00,24:00:00,180,0.0
B_02100L9000_1,05:00:00,24:00:00,180,0.0
B_02100L9000_0,05:00:00,24:00:00,180,0.0
B_1000001000_1,06:00:00,23:00:00,900,0.0
B_1000001000_0,06:00:00,23:00:00,900,0.0
B_04400L5001_1,18:00:00,22:00:00,480,0.0
B_04400L5001_0,18:00:00,22:00:00,480,0.0
B_04400L5001_1,06:00:00,10:00:00,480,0.0
B_04400L5001_0,06:00:00,10:00:00,480,0.0
B_04300L8000_0,06:00:00,23:30:00,480,0.0
B_0400L10000_1,05:00:00,24:00:00,200,0.0
B_0400L10000_0,05:00:00,24:00:00,200,0.0
B_03100L5003_1,4:30:00,21:15:00,300,0.0
B_03100L5003_0,4:30:00,21:15:00,300,0.0
B_03100L5004_1,4:37:00,23:05:00,300,0.0
B_03100L5004_0,4:37:00,23:05:00,300,0.0
B_0440L12000_1,05:00:00,24:00:00,200,0.0
B_0440L12000_0,05:00:00,24:00:00,200,0.0
B_0430L12000_1,05:30:00,23:30:00,200,0.0
B_0430L12000_0,05:30:00,23:30:00,200,0.0
B_010022D000_1,05:00:00,24:00:00,480,0.0
B_010022D000_0,05:00:00,24:00:00,480,0.0
B_010022C000_1,05:00:00,24:00:00,480,0.0
B_010022C000_0,05:00:00,24:00:00,480,0.0
B_010022B000_1,05:00:00,24:00:00,480,0.0
B_010022B000_0,05:00:00,24:00:00,480,0.0
B_010022A000_1,05:00:00,24:00:00,480,0.0
B_010022A000_0,05:00:00,24:00:00,480,0.0
B_010021D000_1,05:00:00,24:00:00,480,0.0
B_010021D000_0,05:00:00,24:00:00,480,0.0
B_010021C000_1,05:00:00,24:00:00,480,0.0
B_010021C000_0,05:00:00,24:00:00,480,0.0
B_010021B000_1,05:00:00,24:00:00,480,0.0
B_010021B000_0,05:00:00,24:00:00,480,0.0
B_010021A000_1,05:00:00,24:00:00,480,0.0
B_010021A000_0,05:00:00,24:00:00,480,0.0
B_010020D000_1,05:00:00,24:00:00,480,0.0
B_010020D000_0,05:00:00,24:00:00,480,0.0
B_010020C000_1,05:00:00,24:00:00,480,0.0
B_010020C000_0,05:00:00,24:00:00,480,0.0
B_010020B000_1,05:00:00,24:00:00,480,0.0
B_010020B000_0,05:00:00,24:00:00,480,0.0
B_010020A000_1,05:00:00,24:00:00,480,0.0
B_010020A000_0,05:00:00,24:00:00,480,0.0
B_04400L6000_1,05:00:00,24:00:00,480,0.0
B_04400L6000_0,05:00:00,24:00:00,480,0.0
B_04400L4000_1,05:00:00,24:00:00,480,0.0
B_04400L4000_0,05:00:00,24:00:00,480,0.0
B_04400L9000_1,05:00:00,24:00:00,480,0.0
B_04400L9000_0,05:00:00,24:00:00,480,0.0
B_04300L9000_1,06:00:00,23:30:00,480,0.0
B_04300L9000_0,06:00:00,23:30:00,480,0.0
B_04400L3000_1,05:00:00,24:00:00,480,0.0
B_04400L3000_0,05:00:00,24:00:00,480,0.0
B_04300L3000_1,06:00:00,23:30:00,480,0.0
B_04300L3000_0,06:00:00,23:30:00,480,0.0
B_04400L2000_1,05:00:00,24:00:00,480,0.0
B_04400L2000_0,05:00:00,24:00:00,480,0.0
B_04300L2000_1,06:00:00,23:30:00,480,0.0
B_04300L2000_0,06:00:00,23:30:00,480,0.0
B_04400L1000_1,05:00:00,24:00:00,480,0.0
B_04400L1000_0,05:00:00,24:00:00,480,0.0
B_04300L1000_1,06:00:00,23:30:00,480,0.0
B_04300L1000_0,06:00:00,23:30:00,480,0.0
B_0100Z2J000_1,5:00:00,24:00:00,480,0.0
B_0100Z2J000_0,5:00:00,24:00:00,480,0.0
B_0100Z2I000_1,5:00:00,24:00:00,480,0.0
B_0100Z2I000_0,5:00:00,24:00:00,480,0.0
B_0100Z2H000_1,5:00:00,24:00:00,480,0.0
B_0100Z2H000_0,5:00:00,24:00:00,480,0.0
B_0100Z2G000_1,5:00:00,24:00:00,480,0.0
B_0100Z2G000_0,5:00:00,24:00:00,480,0.0
B_0100Z2F000_1,5:00:00,24:00:00,480,0.0
B_0100Z2F000_0,5:00:00,24:00:00,480,0.0
B_0100Z2E000_1,5:00:00,24:00:00,480,0.0
B_0100Z2E000_0,5:00:00,24:00:00,480,0.0
B_0100Z2D000_1,5:00:00,24:00:00,480,0.0
B_0100Z2D000_0,5:00:00,24:00:00,480,0.0
B_0100Z2C000_1,5:00:00,24:00:00,480,0.0
B_0100Z2C000_0,5:00:00,24:00:00,480,0.0
B_0100Z2B000_1,5:00:00,24:00:00,480,0.0
B_0100Z2B000_0,5:00:00,24:00:00,480,0.0
B_0100Z2A000_1,5:00:00,24:00:00,480,0.0
B_0100Z2A000_0,5:00:00,24:00:00,480,0.0
B_031SEL1001_1,17:00:00,23:30:00,300,0.0
B_031SEL1001_0,17:00:00,23:30:00,300,0.0
B_031SEL1001_1,05:30:00,10:00:00,300,0.0
B_031SEL1001_0,05:30:00,10:00:00,300,0.0
B_0100Z4K000_1,05:00:00,24:00:00,480,0.0
B_0100Z4K000_0,05:00:00,24:00:00,480,0.0
B_0100Z4J000_1,05:00:00,24:00:00,480,0.0
B_0100Z4J000_0,05:00:00,24:00:00,480,0.0
B_0100Z4I000_1,05:00:00,24:00:00,480,0.0
B_0100Z4I000_0,05:00:00,24:00:00,480,0.0
B_0100Z4H000_1,05:00:00,24:00:00,480,0.0
B_0100Z4H000_0,05:00:00,24:00:00,480,0.0
B_0100Z4G000_1,05:00:00,24:00:00,480,0.0
B_0100Z4G000_0,05:00:00,24:00:00,480,0.0
B_0100Z4F000_1,05:00:00,24:00:00,480,0.0
B_0100Z4F000_0,05:00:00,24:00:00,480,0.0
B_0100Z4E000_1,05:00:00,24:00:00,480,0.0
B_0100Z4E000_0,05:00:00,24:00:00,480,0.0
B_0100Z4D000_1,05:00:00,24:00:00,480,0.0
B_0100Z4D000_0,05:00:00,24:00:00,480,0.0
B_0100Z4C000_1,05:00:00,24:00:00,480,0.0
B_0100Z4C000_0,05:00:00,24:00:00,480,0.0
B_0100Z4B000_1,05:00:00,24:00:00,480,0.0
B_0100Z4B000_0,05:00:00,24:00:00,480,0.0
B_0100Z4A000_1,05:00:00,24:00:00,480,0.0
B_0100Z4A000_0,05:00:00,24:00:00,480,0.0
B_054300B000_1,06:00:00,22:00:00,720,0.0
B_054300B000_0,06:00:00,22:00:00,720,0.0
B_0100Z3H000_1,05:00:00,24:00:00,480,0.0
B_0100Z3H000_0,05:00:00,24:00:00,480,0.0
B_0100Z3G000_1,05:00:00,24:00:00,480,0.0
B_0100Z3G000_0,05:00:00,24:00:00,480,0.0
B_0100Z3F000_1,05:00:00,24:00:00,480,0.0
B_0100Z3F000_0,05:00:00,24:00:00,480,0.0
B_0100Z3E000_1,05:00:00,24:00:00,480,0.0
B_0100Z3E000_0,05:00:00,24:00:00,480,0.0
B_0100Z3D000_1,05:00:00,24:00:00,480,0.0
B_0100Z3D000_0,05:00:00,24:00:00,480,0.0
B_0100Z3C000_1,05:00:00,24:00:00,480,0.0
B_0100Z3C000_0,05:00:00,24:00:00,480,0.0
B_0100Z3B000_1,05:00:00,24:00:00,480,0.0
B_0100Z3B000_0,05:00:00,24:00:00,480,0.0
B_0100Z3A000_1,05:00:00,24:00:00,480,0.0
B_0100Z3A000_0,05:00:00,24:00:00,480,0.0
B_010025E000_1,06:00:00,24:00:00,480,0.0
B_010025E000_0,06:00:00,24:00:00,480,0.0
B_010025D000_1,06:00:00,24:00:00,480,0.0
B_010025D000_0,06:00:00,24:00:00,480,0.0
B_010025C000_1,06:00:00,24:00:00,480,0.0
B_010025C000_0,06:00:00,24:00:00,480,0.0
B_010025B000_1,06:00:00,24:00:00,480,0.0
B_010025B000_0,06:00:00,24:00:00,480,0.0
B_010025A000_1,06:00:00,24:00:00,480,0.0
B_010025A000_0,06:00:00,24:00:00,480,0.0
B_04400L7000_1,05:00:00,24:00:00,300,0.0
B_04400L7000_0,05:00:00,24:00:00,300,0.0
B_04300L7000_1,06:00:00,23:30:00,300,0.0
B_04300L7000_0,06:00:00,23:30:00,300,0.0
B_034SEL1000_1,05:30:00,23:00:00,300,0.0
B_034SEL1000_0,05:30:00,23:00:00,300,0.0
B_033SEL1000_1,14:00:00,22:30:00,300,0.0
B_033SEL1000_0,14:00:00,22:30:00,300,0.0
B_03100L7007_1,07:34:00,12:46:00,240,0.0
B_03100L7007_0,06:20:00,14:00:00,240,0.0
B_03200L7007_1,07:54:00,12:46:00,300,0.0
B_03200L7007_0,06:40:00,14:00:00,300,0.0
B_03300L3004_1,05:47:00,23:41:00,300,0.0
B_03300L3004_0,05:30:00,23:36:00,300,0.0
B_03200L3004_1,04:44:00,23:46:00,300,0.0
B_03200L3004_0,04:45:00,23:46:00,300,0.0
B_03100L3004_1,04:46:00,23:46:00,300,0.0
B_03100L3004_0,04:45:00,23:40:00,300,0.0
B_03300L3003_1,05:04:00,23:11:00,300,0.0
B_03300L3003_0,05:00:00,23:34:00,300,0.0
B_03200L3003_1,04:33:00,24:08:00,300,0.0
B_03200L3003_0,04:30:00,23:31:00,300,0.0
B_03100L3003_1,04:39:00,24:06:00,300,0.0
B_03100L3003_0,04:30:00,23:58:00,300,0.0
B_03100L3002_1,05:58:00,23:17:00,300,0.0
B_03100L3002_0,05:31:00,22:49:00,300,0.0
B_03300L3002_1,06:07:00,22:45:00,300,0.0
B_03300L3002_0,05:39:00,22:18:00,300,0.0
B_03200L3002_1,05:27:00,22:31:00,300,0.0
B_03200L3002_0,05:00:00,22:04:00,300,0.0
B_03200L3001_1,05:00:00,22:17:00,300,0.0
B_03200L3001_0,05:47:00,23:18:00,300,0.0
B_03300L3000_1,04:59:00,24:26:00,300,0.0
B_03300L3000_0,05:00:00,23:16:00,300,0.0
B_03200L3000_1,04:30:00,24:15:00,300,0.0
B_03200L3000_0,04:30:00,23:04:00,300,0.0
B_03100L3000_1,04:34:00,24:23:00,300,0.0
B_03100L3000_0,04:30:00,23:10:00,300,0.0
B_03000L2006_1,05:30:00,21:30:00,300,0.0
B_03000L2006_0,05:30:00,21:30:00,300,0.0
B_050300A000_1,6:00:00,22:30:00,700,0.0
B_050300A000_0,6:00:00,22:30:00,700,0.0
B_0500107000_1,05:25:00,23:00:00,700,0.0
B_0500107000_0,05:25:00,23:00:00,700,0.0
B_08300L2001_1,7:00:00,23:00:00,300,0.0
B_08300L2001_0,7:00:00,23:00:00,300,0.0
B_08300L2000_1,7:00:00,23:00:00,300,0.0
B_08300L2000_0,7:00:00,23:00:00,300,0.0
B_08200L2001_1,6:00:00,23:00:00,300,0.0
B_08200L2001_0,6:00:00,23:00:00,300,0.0
B_08200L2000_1,6:00:00,23:00:00,300,0.0
B_08200L2000_0,6:00:00,23:00:00,300,0.0
B_08100L2001_1,5:00:00,23:00:00,300,0.0
B_08100L2001_0,5:00:00,23:00:00,300,0.0
B_08100L2000_1,5:00:00,23:00:00,300,0.0
B_08100L2000_0,5:00:00,23:00:00,300,0.0
B_08300L1001_1,7:00:00,23:00:00,300,0.0
B_08300L1001_0,7:00:00,23:00:00,300,0.0
B_08300L1000_1,7:00:00,23:00:00,300,0.0
B_08300L1000_0,7:00:00,23:00:00,300,0.0
B_08200L1001_1,6:00:00,23:00:00,300,0.0
B_08200L1001_0,6:00:00,23:00:00,300,0.0
B_08200L1000_1,6:00:00,23:00:00,300,0.0
