stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding
B_0300L3-HIDALGO,Hidalgo,19.43601,-99.14721,0300L3-HIDALGO,1
B_0300L3-MINA,Mina,19.44058,-99.14855,0300L3-MINA,1
B_0300L3-GUERRERO,Guerrero,19.44603,-99.14721,0300L3-GUERRERO,1
B_0300L3-RFLORESMAGON,Ricardo Flores Magón,19.45178,-99.1459,0300L3-RFLORESMAGON,1
B_0300L3-TLATELOLCO,Tlatelolco,19.45556,-99.14505,0300L3-TLATELOLCO,1
B_0300L3-TOLNAHUAC,Tolnáhuac,19.45989,-99.14406,0300L3-TOLNAHUAC,1
B_0300L3-CIRCUITO,Circuito,19.46329,-99.14406,0300L3-CIRCUITO,1
B_0300L3-RAZA,La Raza,19.46733,-99.14095,0300L3-RAZA,1
B_0300L3-HOSPRAZA,Hospital La Raza,19.46799,-99.14385,0300L3-HOSPRAZA,1
B_0300L3-HEROENACOZA,Héroe de Nacozari,19.47116,-99.14504,0300L3-HEROENACOZA,1
B_0300L3-CUITLAHUAC,Cuitláhuac,19.47415,-99.14616,0300L3-CUITLAHUAC,1
B_0300L3-COLTONGO,Coltongo,19.47985,-99.14833,0300L3-COLTONGO,1
B_0300L3-MAGDASALINAS,Magdalena de las Salinas,19.48388,-99.14986,0300L3-MAGDASALINAS,1
B_0300L3-PNTE 128,Poniente 128,19.48955,-99.15196,0300L3-PNTE 128,1
B_0300L3-PNTE134,Poniente 134,19.49269,-99.15317,0300L3-PNTE134,1
B_0300L3-MONTEVIDEO,Montevideo,19.49611,-99.15446,0300L3-MONTEVIDEO,1
B_0300L3-PNTE146,Poniente 146,19.49999,-99.15588,0300L3-PNTE146,1
B_0300L3-PATERA,La Patera,19.50366,-99.15727,0300L3-PATERA,1
B_0300L3-JUPITER,Júpiter,19.50861,-99.15924,0300L3-JUPITER,1
B_0300L3-TRESANEGAS,Tres Anegas,19.51551,-99.16193,0300L3-TRESANEGAS,1
B_0300L3-PROGRESONA,Progreso Nacional,19.51969,-99.16377,0300L3-PROGRESONA,1
B_0300L3-SANJOSEESCA,San José de la Escalera,19.52272,-99.16556,0300L3-SANJOSEESCA,1
B_0300L3-TENAYUCA,Tenayuca,19.52862,-99.17011,0300L3-TENAYUCA,1
B_0300L3-ETIOPIA,Etiopía,19.397,-99.1559,0300L3-ETIOPIA,1
B_0300L2-GRALANTONIOLEO,General Antonio de León,19.38538,-99.05173,0300L2-GRALANTONIOLEO,1
B_0300L2-TEPALCATES,Tepalcates,19.39077,-99.04761,0300L2-TEPALCATES,1
B_0300L2-NICOLASBRAVO,Nicolás Bravo,19.3935,-99.05093,0300L2-NICOLASBRAVO,1
B_0300L2-CANALSANJUAN,Canal de San Juan ,19.39671,-99.05655,0300L2-CANALSANJUAN,1
B_0300L2-CONSTAPATZIN,Constitución de Apatztingán,19.38903,-99.05985,0300L2-CONSTAPATZIN,1
B_0300L2-CCHOTE,CCH Oriente,19.38333,-99.06079,0300L2-CCHOTE,1
B_0300L2-LEYESREFORMA,Leyes de Reforma,19.38347000000001,-99.06582,0300L2-LEYESREFORMA,1
B_0300L2-DELMORAL,Del Moral,19.3842,-99.07092,0300L2-DELMORAL,1
B_0300L2-RIOFRIO,Río Frío,19.38763,-99.07428,0300L2-RIOFRIO,1
B_0300L2-ROJOGOMEZ,Rojo Gómez,19.38451,-99.07637,0300L2-ROJOGOMEZ,1
B_0300L2-RIOMAYO,Río Mayo,19.38696,-99.08002,0300L2-RIOMAYO,1
B_0300L2-RIOTECOLUTLA,Río Tecolutla,19.38906,-99.08315,0300L2-RIOTECOLUTLA,1
B_0300L2-RODEO,El Rodeo,19.39166,-99.08708,0300L2-RODEO,1
B_0300L2-UPIICSA,UPIICSA,19.39394,-99.09039,0300L2-UPIICSA,1
B_0300L2-IZTACALCO,Iztacalco,19.39655,-99.09596,0300L2-IZTACALCO,1
B_0300L2-GOMA,Goma,19.39689,-99.10001,0300L2-GOMA,1
B_0300L2-TLACOTAL,Tlacotal,19.39722,-99.10391,0300L2-TLACOTAL,1
B_0300L2-CANELA,Canela,19.39785,-99.10934,0300L2-CANELA,1
B_0300L2-METROCOYUYA,Metro Coyuya,19.39828,-99.1136,0300L2-METROCOYUYA,1
B_0300L2-COYUYA,Coyuya,19.39828,-99.11678,0300L2-COYUYA,1
B_0300L2-LAVIGA,La Viga,19.39806,-99.12456,0300L2-LAVIGA,1
B_0300L2-ANDRESMOLI,Andrés Molina,19.39768,-99.1297,0300L2-ANDRESMOLI,1
B_0300L2-AMERICAS,Las Américas,19.39346,-99.13435,0300L2-AMERICAS,1
B_0300L2-XOLA,Xola,19.39437,-99.14025,0300L2-XOLA,1
B_0300L2-ALAMOS,Alamos,19.39475,-99.14294,0300L2-ALAMOS,1
B_0300L2-CENTROSCOP,Centro SCOP,19.39525,-99.14676,0300L2-CENTROSCOP,1
B_0300L2-DRVERTIZ,Doctor Vértiz,19.39561,-99.15171,0300L2-DRVERTIZ,1
B_0300L2-ETIOPIA,Etiopía,19.39584,-99.155,0300L2-ETIOPIA,1
B_0300L2-AMORES,Amores,19.39688,-99.16382,0300L2-AMORES,1
B_0300L2-VIADUCTO,Viaducto,19.40131,-99.16809,0300L2-VIADUCTO,1
B_0300L2-NVOLEON,Nuevo León,19.4035,-99.17041,0300L2-NVOLEON,1
B_0300L2-ESCANDON,Escandón,19.40441,-99.17383,0300L2-ESCANDON,1
B_0300L2-PATRIOTISMO,Patriotismo,19.40557,-99.17737,0300L2-PATRIOTISMO,1
B_0300L2-DELASALLE,De La Salle,19.40759,-99.18351,0300L2-DELASALLE,1
B_0300L2-ANTONMACEO,Antonio Maceo,19.40487000000001,-99.1859,0300L2-ANTONMACEO,1
B_0300L2-TACUBAYA,Tacubaya,19.40199,-99.18701,0300L2-TACUBAYA,1
B_0300L2-PARQUELIRA,Parque Lira,19.40779,-99.1891,0300L2-PARQUELIRA,1
B_0300L3-BUENAVISTA,Buenavista,19.44613,-99.152,0300L3-BUENAVISTA,1
B_0300L1-GLORIETA-1,Glorieta Insurgentes,19.42339,-99.16254,0300L1-GLORIETA-1,1
B_0300L1-GLORIETA-0,Glorieta Insurgentes,19.42413,-99.16324,0300L1-GLORIETA-0,1
B_0300L1-CAMINERO,El Caminero,19.27931,-99.16908,0300L1-CAMINERO,1
B_0300L1-LAJOYA,La Joya,19.28032,-99.16999,0300L1-LAJOYA,1
B_0300L1-STAURSULA,Santa Ursula,19.28326,-99.1753,0300L1-STAURSULA,1
B_0300L1-FUENTESBROTAN,Fuentes Brotantes,19.2881,-99.1746,0300L1-FUENTESBROTAN,1
B_0300L1-AYUNTAMIENTO,Ayuntamiento,19.2926,-99.17754,0300L1-AYUNTAMIENTO,1
B_0300L1-CORREGIDORA,Corregidora,19.29407,-99.18103,0300L1-CORREGIDORA,1
B_0300L1-VILLAOLIMPICA,Villa Olímpica,19.29909,-99.18551,0300L1-VILLAOLIMPICA,1
B_0300L1-PERISUR,Perisur,19.30411,-99.18613,0300L1-PERISUR,1
B_0300L1-CCU,CCU,19.31516,-99.18753,0300L1-CCU,1
B_0300L1-CU,Ciudad Universitaria,19.32295,-99.18847,0300L1-CU,1
B_0300L1-DRGALVEZ,Dr. Gálvez,19.34071,-99.19004,0300L1-DRGALVEZ,1
B_0300L1-BOMBILLA,La Bombilla,19.34682,-99.18773,0300L1-BOMBILLA,1
B_0300L1-ALTAVISTA,Altavista,19.3509,-99.18636,0300L1-ALTAVISTA,1
B_0300L1-OLIVO,Olivo,19.35463,-99.18516,0300L1-OLIVO,1
B_0300L1-FRANCIA,Francia,19.35848,-99.18391,0300L1-FRANCIA,1
B_0300L1-JOSEMRIAVELAS,José María Velasco,19.36176,-99.18285,0300L1-JOSEMRIAVELAS,1
B_0300L1-TEATROINSURG,Teatro de los Insurgentes,19.36493,-99.18183,0300L1-TEATROINSURG,1
B_0300L1-RIOCHURU,Río Churubusco,19.36878,-99.18057,0300L1-RIOCHURU,1
B_0300L1-FELIXCUEVAS,Felix Cuevas,19.37425,-99.1788,0300L1-FELIXCUEVAS,1
B_0300L1-PARQUEHUND,Parque Hundido,19.37959,-99.17707,0300L1-PARQUEHUND,1
B_0300L1-CIUDADDEPORTES,Ciudad de los Deportes,19.38245,-99.17614,0300L1-CIUDADDEPORTES,1
B_0300L1-COLDELVALLE,Colonia del Valle,19.38569,-99.17509,0300L1-COLDELVALLE,1
B_0300L1-NAPOLES,Nápoles,19.38969,-99.17379,0300L1-NAPOLES,1
B_0300L1-POLIFORUM,Poliforum,19.3933,-99.17262,0300L1-POLIFORUM,1
B_0300L1-LAPIEDAD,La Piedad,19.39797,-99.17111,0300L1-LAPIEDAD,1
B_0300L1-NVOLEON,Nuevo León,19.40204,-99.16978,0300L1-NVOLEON,1
B_0300L1-CHILPANCINGO,Chilpancingo,19.40658,-99.1683,0300L1-CHILPANCINGO,1
B_0300L1-CAMPECHE,Campeche,19.40977,-99.16727,0300L1-CAMPECHE,1
B_0300L1-SONORA,Sonora,19.41327,-99.16612,0300L1-SONORA,1
B_0300L1-ALVAROOBRE,Álvaro Obregón,19.41655,-99.16506,0300L1-ALVAROOBRE,1
B_0300L1-DURANGO,Durango,19.41993,-99.16406,0300L1-DURANGO,1
B_0300L1-HAMBURGO,Hamburgo,19.42752,-99.16124,0300L1-HAMBURGO,1
B_0300L1-REFORMA,Reforma,19.4329,-99.15871,0300L1-REFORMA,1
B_0300L1-PLAZAREPU,Plaza de la República,19.43605,-99.15732,0300L1-PLAZAREPU,1
B_0300L1-REVOLUCION,Revolución,19.44035,-99.15541,0300L1-REVOLUCION,1
B_0300L1-ELCHOPO,El Chopo,19.44335,-99.15441,0300L1-ELCHOPO,1
B_0300L1-BUENAVISTA,Buenavista,19.44684,-99.15313,0300L1-BUENAVISTA,1
B_0300L1-MANUELGLEZ,Manuel González,19.4571,-99.14893,0300L1-MANUELGLEZ,1
B_0300L1-SANSIMON,San Simón,19.45963,-99.14642,0300L1-SANSIMON,1
B_0300L1-CIRCUITO,Circuito,19.46261,-99.14401,0300L1-CIRCUITO,1
B_0300L1-LARAZA,La Raza,19.4687,-99.13899,0300L1-LARAZA,2
B_0300L1-POTRERO,Potrero,19.47664,-99.13247,0300L1-POTRERO,2
B_0300L1-EUZKARO,Euzkaro,19.48252,-99.12763,0300L1-EUZKARO,1
B_0300L1-DVO18MARZO,Deportivo 18 de Marzo,19.48629,-99.12453,0300L1-DVO18MARZO,1
B_0300L1-INDIOSVERDES,Indios Verdes,19.49682,-99.11972,0300L1-INDIOSVERDES,1
B_0600L1-XOCHIMILCO,Xochimilco,19.25946,-99.10804,0600L1-XOCHIMILCO,1
B_0600L1-FCOGOITIA,Francisco Goitia,19.26074,-99.11124,0600L1-FCOGOITIA,1
B_0600L1-HUICHAPAN,Huichapan,19.26445,-99.11863,0600L1-HUICHAPAN,1
B_0600L1-LANORIA,La Noria,19.26792,-99.12555,0600L1-LANORIA,1
B_0600L1-TEPEPAN,Tepepan,19.27953,-99.13316,0600L1-TEPEPAN,2
B_0600L1-PERIFERICO,Periférico Participación Ciudadana,19.28273,-99.13969,0600L1-PERIFERICO,2
B_0600L1-XOMALI,Xomali,19.28871,-99.14674,0600L1-XOMALI,1
B_0600L1-HUIPULCO,Huipulco,19.29749,-99.15069,0600L1-HUIPULCO,1
B_0600L1-EAZTECA,Estadio Azteca,19.30183,-99.14706,0600L1-EAZTECA,1
B_0600L1-ELVERGEL,El Vergel,19.3072,-99.14307,0600L1-ELVERGEL,2
B_0600L1-TEXTITLAN,Textitlán,19.31257,-99.14058,0600L1-TEXTITLAN,2
B_0600L1-REGISTROFRAL,Registro Federal,19.31795,-99.13879,0600L1-REGISTROFRAL,1
B_0600L1-NEZAHUALPILLI,Nezahualpilli,19.32379,-99.13816,0600L1-NEZAHUALPILLI,2
B_0600L1-XOTEPINGO,Xotepingo,19.32749,-99.13931,0600L1-XOTEPINGO,2
B_0600L1-LAVIRGEN,La Virgen,19.33171,-99.14062,0600L1-LAVIRGEN,2
B_0600L1-CDJARDIN,Ciudad Jardín,19.33573,-99.14186,0600L1-CDJARDIN,2
B_0600L1-LASTORRES,Las Torres,19.34082,-99.14344,0600L1-LASTORRES,1
B_0600L1-TASQUENA,Tasqueña,19.34368,-99.14048,0600L1-TASQUENA,1
B_0700L1-BUENAVISTA,Buenavista,19.44992,-99.15162,0700L1-BUENAVISTA,1
B_0700L1-FORTUNA,Fortuna,19.49175,-99.17107,0700L1-FORTUNA,1
B_0700L1-TLALNEPAN,Tlalnepantla,19.53574,-99.18413,0700L1-TLALNEPAN,1
B_0700L1-SANRAFAEL,San Rafael,19.56526,-99.19496,0700L1-SANRAFAEL,1
B_0700L1-LECHERIA,Lechería,19.59921,-99.18675,0700L1-LECHERIA,1
B_0700L1-TULTITLAN,Tultitlán,19.63551,-99.18039,0700L1-TULTITLAN,1
B_0700L1-CUAUTITLAN,Cuautitlán,19.6671,-99.1763,0700L1-CUAUTITLAN,1
B_0400L9-JMMATA,José María Mata,19.38206,-99.11558,0400L9-JMMATA,1
B_0400L9-JOAQUINGARC,Joaquín García,19.38179,-99.11348,0400L9-JOAQUINGARC,1
B_0400L9-RAIZAGUA,Raíz del Agua,19.3808,-99.10557,0400L9-RAIZAGUA,1
B_0400L9-CHINAMPAS,Chinampas,19.38046,-99.10296,0400L9-CHINAMPAS,1
B_0400L9-CANALAPATLA,Apatlaco,19.3806,-99.10152,0400L9-CANALAPATLA,1
B_0400L9-GIRASOL,Girasol,19.3835,-99.10112,0400L9-GIRASOL,1
B_0400L9-RIOCHURUBUS,Río Churubusco,19.38584,-99.10112,0400L9-RIOCHURUBUS,1
B_0400L9-MAGUEY,Maguey,19.38651,-99.10393,0400L9-MAGUEY,1
B_0400L9-ZACATE,Zacate,19.38714,-99.10656,0400L9-ZACATE,1
B_0400L9-CORALES,Corales,19.38776,-99.10908,0400L9-CORALES,1
B_0400L9-IZTACALCO,Iztacalco,19.38827,-99.11221,0400L9-IZTACALCO,1
B_0400L9-SANANGELINN,Estudios San Ángel Inn,19.38859,-99.11541,0400L9-SANANGELINN,1
B_0400L9-CANALTEZONTLE,Canal de Tezontle,19.38839,-99.1169,0400L9-CANALTEZONTLE,1
B_0400L9-ESTCHURUBUS,Estudios Churubusco,19.38708,-99.117,0400L9-ESTCHURUBUS,1
B_0400L9-JUANALVAREZ,Juan Alvarez,19.38529,-99.11711,0400L9-JUANALVAREZ,1
B_0400L9-VGOMEZFARIAS,Valentín Gómez Farías,19.38348,-99.11742,0400L9-VGOMEZFARIAS,1
B_0400L9-MELCHOROCA,Melchor Ocampo,19.38221,-99.11751,0400L9-MELCHOROCA,1
B_0400L9-ANTROPOLOGOS,Antropólogos,19.38209,-99.11781,0400L9-ANTROPOLOGOS,1
B_0400L9-MARTIRESRIO1,Martítes de Río Blanco,19.3823,-99.11991,0400L9-MARTIRESRIO1,1
B_0400L9-MARTIRESRIO0,Martíres de Río Blanco,19.3822,-99.1199,0400L9-MARTIRESRIO0,1
B_0400L9-CALZVIGA1,Calz. de la Viga,19.38243,-99.12187,0400L9-CALZVIGA1,1
B_0400L9-CALZVIGA0,Calz. de la Viga,19.38252,-99.12276,0400L9-CALZVIGA0,1
B_0400L9-PLAYACORTES1,Playa Cortés,19.38295,-99.12478,0400L9-PLAYACORTES1,1
B_0400L9-PLAYACORTES0,Playa Cortés,19.38293,-99.12503,0400L9-PLAYACORTES0,1
B_0400L9-PLAYAMIRADOR1,Playa Mirador,19.38327,-99.12655,0400L9-PLAYAMIRADOR1,1
B_0400L9-PLAYAMIRADOR0,Playa Mirador,19.38319,-99.12648,0400L9-PLAYAMIRADOR0,1
B_0400L9-PLAYAMIRAMAR1,Playa Miramar,19.38354,-99.12804,0400L9-PLAYAMIRAMAR1,1
B_0400L9-PLAYAMIRAMAR0,Playa Miramar,19.38352,-99.12837,0400L9-PLAYAMIRAMAR0,1
B_0400L9-ANDRESMOLINA,Andrés Molina Enríquez,19.38377,-99.12973,0400L9-ANDRESMOLINA,1
B_0400L9-PLAYAOLAVER1,Playa Ola Verde,19.384120000000006,-99.13129,0400L9-PLAYAOLAVER1,1
B_0400L9-PLAYAOLAVER0,Playa Ola Verde,19.38403,-99.13119,0400L9-PLAYAOLAVER0,1
B_0400L9-ELIASCALLES1,Plutarco Elías Calles,19.38452,-99.13354,0400L9-ELIASCALLES1,1
B_0400L9-ELIASCALLES0,Plutarco Elías Calles,19.38433,-99.13284,0400L9-ELIASCALLES0,1
B_0400L9-FCOFDEZCASTIL,Francisco Fernández del Castillo,19.38597,-99.13374,0400L9-FCOFDEZCASTIL,1
B_0400L9-JREVUELTAS,José Revueltas,19.3872,-99.13388,0400L9-JREVUELTAS,1
B_0400L9-JAVIERSOROND1,Javier Sorondo,19.38478,-99.13567,0400L9-JAVIERSOROND1,1
B_0400L9-VIRGINIA,Virginia,19.38498,-99.1372,0400L9-VIRGINIA,1
B_0400L9-JAVIERSOROND0,Javier Sorondo,19.38746,-99.13607,0400L9-JAVIERSOROND0,1
B_0400L9-VILLACORTES,Villa de Cortés,19.38762,-99.13786,0400L9-VILLACORTES,1
B_0400L9-TLALPAN,Tlalpan,19.38624,-99.13888,0400L9-TLALPAN,1
B_0400L8-QUESO,El Queso,19.49495,-99.135,0400L8-QUESO,1
B_0400L8-OROYA,Oroya,19.49496,-99.13634,0400L8-OROYA,1
B_0400L8-CENLEX1,Cenlex,19.49594,-99.13929,0400L8-CENLEX1,1
B_0400L8-CENLEX0,Cenlex,19.49566,-99.13935,0400L8-CENLEX0,1
B_0400L8-AV45METROS,Av. 45 Metros,19.49613,-99.1407,0400L8-AV45METROS,1
B_0400L8-PLANETARIO,Planetario,19.49622,-99.14021,0400L8-PLANETARIO,1
B_0400L8-CTROFEDUCA1,Centro de Formación Educativa,19.497,-99.1419,0400L8-CTROFEDUCA1,1
B_0400L8-CTROFEDUCA0,Centro de Formación Educativa,19.49674,-99.14204,0400L8-CTROFEDUCA0,1
B_0400L8-VIACETI,Vía Ceti,19.49762,-99.14396,0400L8-VIACETI,1
B_0400L8-OTAVALO,Otavalo,19.49536,-99.14662,0400L8-OTAVALO,1
B_0400L8-MONTEVIDEO,Montevideo,19.49365,-99.14649,0400L8-MONTEVIDEO,1
B_0400L8-ENCBIOLOGICAS,Escuela Nacional de Ciencias Biológicas,19.49871,-99.14579,0400L8-ENCBIOLOGICAS,1
B_0400L8-WILFRIDOMASS,Wilfrido Massieu,19.499,-99.14806,0400L8-WILFRIDOMASS,1
B_0400L8-POLIOTE,Politécnico Oriente,19.50056,-99.14868,0400L8-POLIOTE,1
B_0400L8-POLIPTE,Politécnico Poniente,19.50054,-99.14959,0400L8-POLIPTE,1
B_0400L8-JOTHONMENDI0,J. Othón de Mendizabal,19.50472,-99.15033,0400L8-JOTHONMENDI0,1
B_0400L80JOTHONMENDI0,J. Othón de Medizabal,19.50451,-99.15116,0400L80JOTHONMENDI0,1
B_0400L8-AVCTRAL,Av. Central,19.50586,-99.14836,0400L8-AVCTRAL,1
B_0400L8-JUANDIOSBATIZ1,Juan de Dios Bátiz,19.50629,-99.1468,0400L8-JUANDIOSBATIZ1,1
B_0400L8-JUANDIOSBATIZ0,Juan de Dios Bátiz,19.50646,-99.14649,0400L8-JUANDIOSBATIZ0,1
B_0400L8-ESCOM1,ESCOM,19.50549,-99.14543,0400L8-ESCOM1,1
B_0400L8-ESCOM0,ESCOM,19.50554,-99.14511,0400L8-ESCOM0,1
B_0400L8-MALUISASTAMP1,Ma. Luisa Stampa Ortigoza,19.50484,-99.14322,0400L8-MALUISASTAMP1,1
B_0400L8-MALUISASTAMP0,Ma. Luisa Stampa Ortigoza,19.50512,-99.14318,0400L8-MALUISASTAMP0,1
B_0400L8-CTRALICOMPUT1,Central de Inteligencia de Cómputo,19.50466,-99.14222,0400L8-CTRALICOMPUT1,1
B_0400L8-CTRALICOMPUT0,Central de Inteligencia de Cómputo,19.50494,-99.14214,0400L8-CTRALICOMPUT0,1
B_0400L8-CANCHAPIELESRO,Cancha de Entrenamiento Pieles Rojas,19.50418,-99.13949,0400L8-CANCHAPIELESRO,1
B_0400L8-SRIAEXTDIF,Secretaría de Extensión y Difusión,19.50452,-99.13973,0400L8-SRIAEXTDIF,1
B_0400L8-BIBLIOTECAESIA,Biblioteca ESIA,19.50429,-99.13841,0400L8-BIBLIOTECAESIA,1
B_0400L8-11ESIA1,Edif. 11 ESIA,19.50376,-99.13703,0400L8-11ESIA1,1
B_0400L8-11ESIA0,Edif. 11 ESIA,19.50404,-99.13691,0400L8-11ESIA0,1
B_0400L8-MANUNDABARRETO,Manuel de Anda y Barredo,19.50357,-99.13597,0400L8-MANUNDABARRETO,1
B_0400L8-10ESIA,Edif. 10 ESIA,19.50388,-99.13577,0400L8-10ESIA,1
B_0400L8-8ESIQIE1,Edif. 8 ESIQIE,19.50237000000001,-99.13575,0400L8-8ESIQIE1,1
B_0400L8-8ESIQIE0,Edif. 8 ESIQIE,19.50234,-99.13557,0400L8-8ESIQIE0,1
B_0400L8-6ESIQIE1,Edif. 6 ESIQIE,19.50108,-99.136,0400L8-6ESIQIE1,1
B_0400L8-6ESIQIE0,Edif. 6 ESIQIE,19.50105,-99.13582,0400L8-6ESIQIE0,1
B_0400L8-4ESIME1,Edif. 4 ESIME,19.49981,-99.13625,0400L8-4ESIME1,1
B_0400L8-4ESIME0,Edif. 4 ESIME,19.49979,-99.13606,0400L8-4ESIME0,1
B_0400L8-2ESIME1,Edif. 2 ESIME,19.49854,-99.13649,0400L8-2ESIME1,1
B_0400L8-2ESIME0,Edif. 2 ESIME,19.49851,-99.13631,0400L8-2ESIME0,1
B_0400L8-1ESIME1,Edif. 1 ESIME,19.49779,-99.13664,0400L8-1ESIME1,1
B_0400L8-1ESIME0,Edif. 1 ESIME,19.49776,-99.13646,0400L8-1ESIME0,1
B_0400L8-ZACATENCO,Zacatenco,19.49533,-99.13626,0400L8-ZACATENCO,1
B_0400L6-CHAPULTEPEC,Chapultepec,19.42111,-99.17549,0400L6-CHAPULTEPEC,1
B_0400L6-VICTORHUGO,Victor Hugo,19.42712,-99.17754,0400L6-VICTORHUGO,1
B_0400L6-TOLSTOI,Tolstoi,19.42518,-99.1787,0400L6-TOLSTOI,1
B_0400L6-MNOESCOBEDO,Mariano Escobedo,19.426820000000006,-99.17902,0400L6-MNOESCOBEDO,1
B_0400L6-CPOSELISEOS1,Campos Elíseos,19.42853,-99.17987,0400L6-CPOSELISEOS1,1
B_0400L6-CPOSELISEOS0,Campos Elíseos,19.42877,-99.18015,0400L6-CPOSELISEOS0,1
B_0400L6-AVPTEMAZARIK1,Av. Presidente Masaryk,19.43088,-99.18078,0400L6-AVPTEMAZARIK1,1
B_0400L6-AVPTEMAZARIK0,Av. Presidente Masaryk,19.43176,-99.18134,0400L6-AVPTEMAZARIK0,1
B_0400L6-HORACI1,Horacio,19.43267,-99.18152,0400L6-HORACI1,1
B_0400L6-HORACI0,Horacio,19.43331,-99.18198,0400L6-HORACI0,1
B_0400L6-HOMER1,Homero,19.43483,-99.18236,0400L6-HOMER1,1
B_0400L6-HOMER0,Homero,19.43556,-99.18285,0400L6-HOMER0,1
B_0400L6-NEWTON1,Newton,19.43697,-99.1832,0400L6-NEWTON1,1
B_0400L6-NEWTON0,Newton,19.43728,-99.18347,0400L6-NEWTON0,1
B_0400L6-LAGOALBERT`1,Lago Alberto,19.44028,-99.1834,0400L6-LAGOALBERT`1,1
B_0400L6-LAGOALBERT0,Lago Alberto,19.44006,-99.18371,0400L6-LAGOALBERT0,1
B_0400L6-LAGUNAMAYR1,Laguna de Mayrán,19.4413,-99.18325,0400L6-LAGUNAMAYR1,1
B_0400L6-LAGUNAMAYR0,Laguna de Mayrán,19.44193,-99.18342,0400L6-LAGUNAMAYR0,1
B_0400L6-LAGUNATERS1,Laguna de Términos,19.44323,-99.18297,0400L6-LAGUNATERS1,1
B_0400L6-LAGUNATERS0,Laguna de Términos,19.44385,-99.18313,0400L6-LAGUNATERS0,1
B_0400L6-LAGOBOLSE1,Lago Bolsena,19.44534,-99.18266,0400L6-LAGOBOLSE1,1
B_0400L6-LAGOBOLSE0,Lago Bolsena,19.44569,-99.18285,0400L6-LAGOBOLSE0,1
B_0400L6-AVMARINANAL1,Av. Marina Nacional,19.44763,-99.18232,0400L6-AVMARINANAL1,1
B_0400L6-AVMARINANAL0,Av. Marina Nacional,19.44893,-99.18236,0400L6-AVMARINANAL0,1
B_0400L6-LAGOARDA,Lago Garda,19.44916,-99.1821,0400L6-LAGOARDA,1
B_0400L6-FPECARRILLOPT1,Felipe Carrillo Puerto,19.45094,-99.18181,0400L6-FPECARRILLOPT1,1
B_0400L6-FPECARRILLOPT0,Felipe Carrillo Puerto,19.4514,-99.18195,0400L6-FPECARRILLOPT0,1
B_0400L6-MARCANTABR1,Mar Cantábrico,19.45299,-99.18147,0400L6-MARCANTABR1,1
B_0400L6-MARCANTABR0,Mar Cantábrico,19.45351,-99.1816,0400L6-MARCANTABR0,1
B_0400L6-CALZMX-TAC1,Calz. México Tacuba,19.45602,-99.18065,0400L6-CALZMX-TAC1,1
B_0400L6-CALZMX-TAC0,Calz. México Tacuba,19.45692,-99.18026,0400L6-CALZMX-TAC0,1
B_0400L6-JSANCHEZTRU1,J. Sánchez Trujillo,19.45871,-99.17886,0400L6-JSANCHEZTRU1,1
B_0400L6-JSANCHEZTRU0,J. Sánchez Trujillo,19.45942,-99.17867,0400L6-JSANCHEZTRU0,1
B_0400L6-PTE441,Poniente 44,19.4605,-99.17778,0400L6-PTE441,1
B_0400L6-PTE440,Poniente 44,19.46083,-99.17794,0400L6-PTE440,1
B_0400L6-PTE48,Poniente 48,19.46179,-99.17762,0400L6-PTE48,1
B_0400L6-BEGONIAS,Begonias,19.46352000000001,-99.17769,0400L6-BEGONIAS,1
B_0400L6-CLAVERIA1,Clavería,19.46471,-99.17736,0400L6-CLAVERIA1,1
B_0400L6-CLAVERIA0,Clavería,19.46507,-99.17755,0400L6-CLAVERIA0,1
B_0400L6-PTE621,Poniente 62,19.46666,-99.1771,0400L6-PTE621,1
B_0400L6-PTE620,Poniente 62,19.46706,-99.17714,0400L6-PTE620,1
B_0400L6-GTACAMARON,Glorieta de Camarones,19.46756,-99.1766,0400L6-GTACAMARON,1
B_0400L5-FELIPEJESUS,San Felipe de Jesús,19.49608,-99.06503,0400L5-FELIPEJESUS,1
B_0400L5-YANGTSE,Valle de Yang Tse,19.49508,-99.06544,0400L5-YANGTSE,1
B_0400L5-SIERRAHERM,Sierra Hermosa,19.49416,-99.06593,0400L5-SIERRAHERM,1
B_0400L5-VALLEYUKON,Valle Yukón,19.493,-99.06633,0400L5-VALLEYUKON,1
B_0400L5-VALLEZAMBEZI,Valle Zambezi,19.49184,-99.06683,0400L5-VALLEZAMBEZI,1
B_0400L5-TEPATITLAN,Tepatitlan,19.49251,-99.06664,0400L5-TEPATITLAN,1
B_0400L5-CALPULALPAN1,Calpulalpan,19.49038,-99.06745,0400L5-CALPULALPAN1,1
B_0400L5-CALPULALPAN0,Calpulalpan,19.49058,-99.06748,0400L5-CALPULALPAN0,1
B_0400L5-VILLAYALA0,Villa de Ayala,19.48934,-99.06802,0400L5-VILLAYALA0,1
B_0400L5-VILLAYALA1,Villa de Ayala,19.48841,-99.0688,0400L5-VILLAYALA1,1
B_0400L5-EDOTABASC1,Estado de Tabasco,19.48592,-99.06976,0400L5-EDOTABASC1,1
B_0400L5-EDOTABASC0,Estado de Tabasco,19.48628,-99.06968,0400L5-EDOTABASC0,1
B_0400L5-EDOXACA1,Estado de Oaxaca,19.48489,-99.07016,0400L5-EDOXACA1,1
